,Year,Game_idx,Team1,cum_win,cum_lose,Wpct,rank
0,1999,83,LG,42,41,0.5060240963855421,6.0
1,1999,83,두산,45,34,0.569620253164557,2.0
2,1999,83,롯데,50,28,0.6410256410256411,1.0
3,1999,83,삼성,44,37,0.5432098765432098,3.0
4,1999,83,쌍방울,17,61,0.21794871794871795,8.0
5,1999,83,한화,41,40,0.5061728395061729,5.0
6,1999,83,해태,39,42,0.4814814814814815,7.0
7,1999,83,현대,42,36,0.5384615384615384,4.0
