,Year,Game_idx,Team1,cum_win,cum_lose,Wpct,rank
0,2010,30,KIA,14,16,0.4666666666666667,4.0
1,2010,30,LG,13,16,0.4482758620689655,5.0
2,2010,30,SK,24,6,0.8,1.0
3,2010,30,넥센,10,20,0.3333333333333333,7.0
4,2010,30,두산,19,10,0.6551724137931034,2.0
5,2010,30,롯데,12,18,0.4,6.0
6,2010,30,삼성,17,13,0.5666666666666667,3.0
7,2010,30,한화,9,21,0.3,8.0
