,Year,Game_idx,Team1,cum_win,cum_lose,Wpct,rank
0,2004,26,KIA,13,13,0.5,4.0
1,2004,26,LG,14,11,0.56,2.0
2,2004,26,SK,12,13,0.48,6.0
3,2004,26,두산,12,13,0.48,6.0
4,2004,26,롯데,9,16,0.36,8.0
5,2004,26,삼성,13,11,0.5416666666666666,3.0
6,2004,26,한화,12,13,0.48,6.0
7,2004,26,현대,15,10,0.6,1.0
