,Year,Game_idx,Team1,cum_win,cum_lose,Wpct,rank
0,2000,10,LG,5,5,0.5,4.0
1,2000,10,SK,3,7,0.3,6.5
2,2000,10,두산,7,3,0.7,3.0
3,2000,10,롯데,3,7,0.3,6.5
4,2000,10,삼성,8,2,0.8,1.5
5,2000,10,한화,3,7,0.3,6.5
6,2000,10,해태,3,7,0.3,6.5
7,2000,10,현대,8,2,0.8,1.5
