,Year,Game_idx,Team1,cum_win,cum_lose,Wpct,rank
0,2014,119,KIA,51,68,0.42857142857142855,8.0
1,2014,119,LG,56,60,0.4827586206896552,4.0
2,2014,119,NC,64,54,0.5423728813559322,3.0
3,2014,119,SK,56,62,0.4745762711864407,5.0
4,2014,119,넥센,71,47,0.6016949152542372,2.0
5,2014,119,두산,54,64,0.4576271186440678,6.0
6,2014,119,롯데,53,64,0.45299145299145294,7.0
7,2014,119,삼성,75,41,0.646551724137931,1.0
8,2014,119,한화,47,70,0.4017094017094017,9.0
