,Year,Game_idx,Team1,cum_win,cum_lose,Wpct,rank
0,1990,35,LG,14,21,0.4,7.0
1,1990,35,OB,14,20,0.4117647058823529,6.0
2,1990,35,롯데,19,16,0.5428571428571428,2.5
3,1990,35,빙그레,20,15,0.5714285714285714,1.0
4,1990,35,삼성,16,19,0.4571428571428571,5.0
5,1990,35,태평양,19,16,0.5428571428571428,2.5
6,1990,35,해태,18,16,0.5294117647058824,4.0
