,Year,Game_idx,Team1,cum_win,cum_lose,Wpct,rank
0,2012,101,KIA,49,48,0.5051546391752577,5.0
1,2012,101,LG,44,54,0.4489795918367347,7.0
2,2012,101,SK,53,46,0.5353535353535354,3.0
3,2012,101,넥센,48,51,0.4848484848484849,6.0
4,2012,101,두산,53,47,0.53,4.0
5,2012,101,롯데,52,45,0.5360824742268041,2.0
6,2012,101,삼성,58,41,0.5858585858585859,1.0
7,2012,101,한화,39,60,0.3939393939393939,8.0
