,Year,Game_idx,Team1,cum_win,cum_lose,Wpct,rank
0,2003,94,KIA,50,40,0.5555555555555556,3.0
1,2003,94,LG,48,44,0.5217391304347826,5.0
2,2003,94,SK,51,41,0.5543478260869565,4.0
3,2003,94,두산,35,57,0.3804347826086957,7.0
4,2003,94,롯데,24,67,0.2637362637362637,8.0
5,2003,94,삼성,58,34,0.6304347826086957,2.0
6,2003,94,한화,43,48,0.4725274725274725,6.0
7,2003,94,현대,60,32,0.6521739130434783,1.0
