,Year,Game_idx,Team1,cum_win,cum_lose,Wpct,rank
0,2011,131,KIA,70,61,0.5343511450381679,4.0
1,2011,131,LG,59,71,0.4538461538461538,7.0
2,2011,131,SK,69,59,0.5390625,3.0
3,2011,131,넥센,51,78,0.3953488372093023,8.0
4,2011,131,두산,59,70,0.4573643410852713,5.5
5,2011,131,롯데,70,56,0.5555555555555556,2.0
6,2011,131,삼성,78,50,0.609375,1.0
7,2011,131,한화,59,70,0.4573643410852713,5.5
