,Year,Game_idx,Team1,cum_win,cum_lose,Wpct,rank
0,2011,35,KIA,17,18,0.4857142857142857,4.5
1,2011,35,LG,20,15,0.5714285714285714,2.0
2,2011,35,SK,24,11,0.6857142857142857,1.0
3,2011,35,넥센,15,20,0.42857142857142855,7.0
4,2011,35,두산,17,17,0.5,3.0
5,2011,35,롯데,16,17,0.4848484848484849,6.0
6,2011,35,삼성,17,18,0.4857142857142857,4.5
7,2011,35,한화,11,23,0.3235294117647059,8.0
