,Year,Game_idx,Team1,cum_win,cum_lose,Wpct,rank
0,1991,11,LG,7,4,0.6363636363636364,2.5
1,1991,11,OB,6,5,0.5454545454545454,4.5
2,1991,11,롯데,4,7,0.3636363636363637,6.0
3,1991,11,빙그레,2,9,0.18181818181818185,8.0
4,1991,11,삼성,7,4,0.6363636363636364,2.5
5,1991,11,쌍방울,3,8,0.2727272727272727,7.0
6,1991,11,태평양,6,5,0.5454545454545454,4.5
7,1991,11,해태,9,2,0.8181818181818182,1.0
