,Year,Game_idx,Team1,cum_win,cum_lose,Wpct,rank
0,1991,54,LG,26,27,0.490566037735849,6.0
1,1991,54,OB,20,34,0.3703703703703704,8.0
2,1991,54,롯데,27,26,0.5094339622641509,5.0
3,1991,54,빙그레,28,24,0.5384615384615384,2.0
4,1991,54,삼성,28,26,0.5185185185185185,3.5
5,1991,54,쌍방울,21,33,0.3888888888888889,7.0
6,1991,54,태평양,28,26,0.5185185185185185,3.5
7,1991,54,해태,36,18,0.6666666666666666,1.0
