,Year,Game_idx,Team1,cum_win,cum_lose,Wpct,rank
0,2006,7,KIA,2,4,0.3333333333333333,7.0
1,2006,7,LG,3,4,0.42857142857142855,5.0
2,2006,7,SK,6,1,0.8571428571428571,1.0
3,2006,7,두산,2,3,0.4,6.0
4,2006,7,롯데,4,3,0.5714285714285714,3.5
5,2006,7,삼성,4,2,0.6666666666666666,2.0
6,2006,7,한화,4,3,0.5714285714285714,3.5
7,2006,7,현대,2,5,0.2857142857142857,8.0
