,Year,Game_idx,Team1,cum_win,cum_lose,Wpct,rank
0,2009,72,KIA,37,31,0.5441176470588235,3.0
1,2009,72,LG,32,37,0.463768115942029,6.0
2,2009,72,SK,41,26,0.6119402985074627,1.0
3,2009,72,두산,41,29,0.5857142857142857,2.0
4,2009,72,롯데,34,38,0.4722222222222222,5.0
5,2009,72,삼성,33,39,0.4583333333333333,7.0
6,2009,72,한화,24,45,0.3478260869565217,8.0
7,2009,72,히어로즈,34,37,0.4788732394366197,4.0
