,Year,Game_idx,Team1,cum_win,cum_lose,Wpct,rank
0,2014,88,KIA,40,48,0.4545454545454545,6.5
1,2014,88,LG,40,47,0.4597701149425287,5.0
2,2014,88,NC,51,37,0.5795454545454546,3.0
3,2014,88,SK,37,51,0.4204545454545455,8.0
4,2014,88,넥센,52,35,0.5977011494252874,2.0
5,2014,88,두산,40,48,0.4545454545454545,6.5
6,2014,88,롯데,43,44,0.4942528735632184,4.0
7,2014,88,삼성,58,28,0.6744186046511628,1.0
8,2014,88,한화,34,53,0.3908045977011495,9.0
