,Year,Game_idx,Team1,cum_win,cum_lose,Wpct,rank
0,1992,4,LG,2,2,0.5,4.5
1,1992,4,OB,1,3,0.25,7.5
2,1992,4,롯데,2,2,0.5,4.5
3,1992,4,빙그레,3,1,0.75,1.5
4,1992,4,삼성,2,2,0.5,4.5
5,1992,4,쌍방울,1,3,0.25,7.5
6,1992,4,태평양,2,2,0.5,4.5
7,1992,4,해태,3,1,0.75,1.5
