,Year,Game_idx,Team1,cum_win,cum_lose,Wpct,rank
0,2002,105,KIA,62,40,0.6078431372549019,1.0
1,2002,105,LG,54,46,0.54,4.0
2,2002,105,SK,49,53,0.4803921568627451,6.0
3,2002,105,두산,53,50,0.5145631067961165,5.0
4,2002,105,롯데,26,78,0.25,8.0
5,2002,105,삼성,59,42,0.5841584158415841,2.0
6,2002,105,한화,48,53,0.4752475247524752,7.0
7,2002,105,현대,56,44,0.56,3.0
