,Year,Game_idx,Team1,cum_win,cum_lose,Wpct,rank
0,2013,60,KIA,33,25,0.5689655172413793,3.0
1,2013,60,LG,34,26,0.5666666666666667,4.0
2,2013,60,NC,22,35,0.3859649122807017,8.0
3,2013,60,SK,27,32,0.4576271186440678,7.0
4,2013,60,넥센,34,25,0.576271186440678,2.0
5,2013,60,두산,29,30,0.4915254237288136,6.0
6,2013,60,롯데,32,26,0.5517241379310345,5.0
7,2013,60,삼성,35,23,0.603448275862069,1.0
8,2013,60,한화,17,42,0.288135593220339,9.0
