,Year,Game_idx,Team1,cum_win,cum_lose,Wpct,rank
0,1994,73,LG,46,27,0.6301369863013698,1.0
1,1994,73,OB,32,40,0.4444444444444444,7.0
2,1994,73,롯데,33,37,0.4714285714285714,6.0
3,1994,73,삼성,35,37,0.4861111111111111,5.0
4,1994,73,쌍방울,23,48,0.323943661971831,8.0
5,1994,73,태평양,40,31,0.5633802816901409,2.0
6,1994,73,한화,40,32,0.5555555555555556,3.0
7,1994,73,해태,39,32,0.5492957746478874,4.0
