,Year,Game_idx,Team1,cum_win,cum_lose,Wpct,rank
0,2012,133,KIA,62,65,0.4881889763779528,5.0
1,2012,133,LG,57,72,0.4418604651162791,7.0
2,2012,133,SK,71,59,0.5461538461538461,2.0
3,2012,133,넥센,61,69,0.4692307692307692,6.0
4,2012,133,두산,68,62,0.5230769230769231,3.0
5,2012,133,롯데,65,62,0.5118110236220472,4.0
6,2012,133,삼성,80,51,0.6106870229007634,1.0
7,2012,133,한화,53,77,0.4076923076923077,8.0
