,Year,Game_idx,Team1,cum_win,cum_lose,Wpct,rank
0,2000,112,LG,54,55,0.4954128440366973,5.0
1,2000,112,SK,33,76,0.3027522935779817,8.0
2,2000,112,두산,63,49,0.5625,3.0
3,2000,112,롯데,56,52,0.5185185185185185,4.0
4,2000,112,삼성,61,46,0.5700934579439252,2.0
5,2000,112,한화,43,64,0.4018691588785047,7.0
6,2000,112,해태,49,59,0.4537037037037037,6.0
7,2000,112,현대,76,34,0.6909090909090909,1.0
