,Year,Game_idx,Team1,cum_win,cum_lose,Wpct,rank
0,1998,37,LG,18,19,0.4864864864864865,3.0
1,1998,37,OB,17,20,0.4594594594594595,5.5
2,1998,37,롯데,15,20,0.42857142857142855,8.0
3,1998,37,삼성,20,17,0.5405405405405406,2.0
4,1998,37,쌍방울,17,20,0.4594594594594595,5.5
5,1998,37,한화,17,18,0.4857142857142857,4.0
6,1998,37,해태,16,21,0.4324324324324325,7.0
7,1998,37,현대,26,11,0.7027027027027027,1.0
