,Year,Game_idx,Team1,cum_win,cum_lose,Wpct,rank
0,2000,9,LG,5,4,0.5555555555555556,4.0
1,2000,9,SK,3,6,0.3333333333333333,6.0
2,2000,9,두산,6,3,0.6666666666666666,3.0
3,2000,9,롯데,3,6,0.3333333333333333,6.0
4,2000,9,삼성,8,1,0.8888888888888888,1.0
5,2000,9,한화,2,7,0.2222222222222222,8.0
6,2000,9,해태,3,6,0.3333333333333333,6.0
7,2000,9,현대,7,2,0.7777777777777778,2.0
