,Year,Game_idx,Team1,cum_win,cum_lose,Wpct,rank
0,1996,124,LG,49,70,0.4117647058823529,7.0
1,1996,124,OB,47,71,0.3983050847457627,8.0
2,1996,124,롯데,56,62,0.4745762711864407,5.0
3,1996,124,삼성,54,65,0.45378151260504207,6.0
4,1996,124,쌍방울,69,53,0.5655737704918032,2.0
5,1996,124,한화,69,54,0.5609756097560976,3.0
6,1996,124,해태,72,50,0.5901639344262295,1.0
7,1996,124,현대,66,53,0.5546218487394958,4.0
