,Year,Game_idx,Team1,cum_win,cum_lose,Wpct,rank
0,1997,42,LG,26,15,0.6341463414634146,2.0
1,1997,42,OB,22,18,0.55,4.0
2,1997,42,롯데,16,26,0.3809523809523809,7.0
3,1997,42,삼성,23,17,0.575,3.0
4,1997,42,쌍방울,19,23,0.4523809523809524,5.0
5,1997,42,한화,13,27,0.325,8.0
6,1997,42,해태,27,15,0.6428571428571429,1.0
7,1997,42,현대,18,22,0.45,6.0
