,Year,Game_idx,Team1,cum_win,cum_lose,Wpct,rank
0,2003,39,KIA,23,15,0.6052631578947368,4.0
1,2003,39,LG,20,17,0.5405405405405406,5.0
2,2003,39,SK,24,14,0.631578947368421,2.5
3,2003,39,두산,8,31,0.20512820512820512,8.0
4,2003,39,롯데,11,26,0.2972972972972973,7.0
5,2003,39,삼성,25,12,0.6756756756756757,1.0
6,2003,39,한화,17,19,0.4722222222222222,6.0
7,2003,39,현대,24,14,0.631578947368421,2.5
