Team1_x,LG,OB,롯데,삼성,쌍방울,태평양,한화,해태
LG,0.0,9.0,9.0,7.5,11.5,4.0,8.0,4.0
OB,-9.0,0.0,0.0,-1.5,2.5,-5.0,-1.0,-5.0
롯데,-9.0,0.0,0.0,-1.5,2.5,-5.0,-1.0,-5.0
삼성,-7.5,1.5,1.5,0.0,4.0,-3.5,0.5,-3.5
쌍방울,-11.5,-2.5,-2.5,-4.0,0.0,-7.5,-3.5,-7.5
태평양,-4.0,5.0,5.0,3.5,7.5,0.0,4.0,0.0
한화,-8.0,1.0,1.0,-0.5,3.5,-4.0,0.0,-4.0
해태,-4.0,5.0,5.0,3.5,7.5,0.0,4.0,0.0
