Team1_x,LG,SK,두산,롯데,삼성,한화,해태,현대
LG,0.0,20.0,-8.5,-2.5,-9.0,9.0,4.5,-22.5
SK,-20.0,0.0,-28.5,-22.5,-29.0,-11.0,-15.5,-42.5
두산,8.5,28.5,0.0,6.0,-0.5,17.5,13.0,-14.0
롯데,2.5,22.5,-6.0,0.0,-6.5,11.5,7.0,-20.0
삼성,9.0,29.0,0.5,6.5,0.0,18.0,13.5,-13.5
한화,-9.0,11.0,-17.5,-11.5,-18.0,0.0,-4.5,-31.5
해태,-4.5,15.5,-13.0,-7.0,-13.5,4.5,0.0,-27.0
현대,22.5,42.5,14.0,20.0,13.5,31.5,27.0,0.0
