Team1_x,KIA,LG,NC,SK,넥센,두산,롯데,삼성,한화
KIA,0.0,3.5,-9.0,5.0,-9.5,-1.0,-3.5,-13.0,7.5
LG,-3.5,0.0,-12.5,1.5,-13.0,-4.5,-7.0,-16.5,4.0
NC,9.0,12.5,0.0,14.0,-0.5,8.0,5.5,-4.0,16.5
SK,-5.0,-1.5,-14.0,0.0,-14.5,-6.0,-8.5,-18.0,2.5
넥센,9.5,13.0,0.5,14.5,0.0,8.5,6.0,-3.5,17.0
두산,1.0,4.5,-8.0,6.0,-8.5,0.0,-2.5,-12.0,8.5
롯데,3.5,7.0,-5.5,8.5,-6.0,2.5,0.0,-9.5,11.0
삼성,13.0,16.5,4.0,18.0,3.5,12.0,9.5,0.0,20.5
한화,-7.5,-4.0,-16.5,-2.5,-17.0,-8.5,-11.0,-20.5,0.0
