Team1_x,KIA,LG,SK,넥센,두산,롯데,삼성,한화
KIA,0.0,-2.5,-4.5,-2.5,-2.5,-3.0,-1.5,4.5
LG,2.5,0.0,-2.0,0.0,0.0,-0.5,1.0,7.0
SK,4.5,2.0,0.0,2.0,2.0,1.5,3.0,9.0
넥센,2.5,0.0,-2.0,0.0,0.0,-0.5,1.0,7.0
두산,2.5,0.0,-2.0,0.0,0.0,-0.5,1.0,7.0
롯데,3.0,0.5,-1.5,0.5,0.5,0.0,1.5,7.5
삼성,1.5,-1.0,-3.0,-1.0,-1.0,-1.5,0.0,6.0
한화,-4.5,-7.0,-9.0,-7.0,-7.0,-7.5,-6.0,0.0
