Team1_x,KIA,LG,NC,SK,넥센,두산,롯데,삼성,한화
KIA,0.0,-8.5,-16.5,-7.5,-22.5,-5.5,-5.0,-25.5,2.0
LG,8.5,0.0,-8.0,1.0,-14.0,3.0,3.5,-17.0,10.5
NC,16.5,8.0,0.0,9.0,-6.0,11.0,11.5,-9.0,18.5
SK,7.5,-1.0,-9.0,0.0,-15.0,2.0,2.5,-18.0,9.5
넥센,22.5,14.0,6.0,15.0,0.0,17.0,17.5,-3.0,24.5
두산,5.5,-3.0,-11.0,-2.0,-17.0,0.0,0.5,-20.0,7.5
롯데,5.0,-3.5,-11.5,-2.5,-17.5,-0.5,0.0,-20.5,7.0
삼성,25.5,17.0,9.0,18.0,3.0,20.0,20.5,0.0,27.5
한화,-2.0,-10.5,-18.5,-9.5,-24.5,-7.5,-7.0,-27.5,0.0
