Team1_x,KIA,LG,SK,넥센,두산,롯데,삼성,한화
KIA,0.0,-0.5,-16.0,3.5,-7.5,-2.0,-3.5,7.0
LG,0.5,0.0,-15.5,4.0,-7.0,-1.5,-3.0,7.5
SK,16.0,15.5,0.0,19.5,8.5,14.0,12.5,23.0
넥센,-3.5,-4.0,-19.5,0.0,-11.0,-5.5,-7.0,3.5
두산,7.5,7.0,-8.5,11.0,0.0,5.5,4.0,14.5
롯데,2.0,1.5,-14.0,5.5,-5.5,0.0,-1.5,9.0
삼성,3.5,3.0,-12.5,7.0,-4.0,1.5,0.0,10.5
한화,-7.0,-7.5,-23.0,-3.5,-14.5,-9.0,-10.5,0.0
