Team1_x,KIA,LG,SK,두산,롯데,삼성,한화,히어로즈
KIA,0.0,7.5,-6.5,-1.0,5.0,5.0,14.5,4.5
LG,-7.5,0.0,-14.0,-8.5,-2.5,-2.5,7.0,-3.0
SK,6.5,14.0,0.0,5.5,11.5,11.5,21.0,11.0
두산,1.0,8.5,-5.5,0.0,6.0,6.0,15.5,5.5
롯데,-5.0,2.5,-11.5,-6.0,0.0,0.0,9.5,-0.5
삼성,-5.0,2.5,-11.5,-6.0,0.0,0.0,9.5,-0.5
한화,-14.5,-7.0,-21.0,-15.5,-9.5,-9.5,0.0,-10.0
히어로즈,-4.5,3.0,-11.0,-5.5,0.5,0.5,10.0,0.0
