Team1_x,LG,두산,롯데,삼성,쌍방울,한화,해태,현대
LG,0.0,-5.5,-6.5,-3.0,25.5,1.0,2.0,-3.5
두산,5.5,0.0,-1.0,2.5,31.0,6.5,7.5,2.0
롯데,6.5,1.0,0.0,3.5,32.0,7.5,8.5,3.0
삼성,3.0,-2.5,-3.5,0.0,28.5,4.0,5.0,-0.5
쌍방울,-25.5,-31.0,-32.0,-28.5,0.0,-24.5,-23.5,-29.0
한화,-1.0,-6.5,-7.5,-4.0,24.5,0.0,1.0,-4.5
해태,-2.0,-7.5,-8.5,-5.0,23.5,-1.0,0.0,-5.5
현대,3.5,-2.0,-3.0,0.5,29.0,4.5,5.5,0.0
