Team1_x,LG,두산,롯데,삼성,쌍방울,한화,해태,현대
LG,0.0,-5.5,-8.5,-5.0,24.5,-1.0,2.0,-4.5
두산,5.5,0.0,-3.0,0.5,30.0,4.5,7.5,1.0
롯데,8.5,3.0,0.0,3.5,33.0,7.5,10.5,4.0
삼성,5.0,-0.5,-3.5,0.0,29.5,4.0,7.0,0.5
쌍방울,-24.5,-30.0,-33.0,-29.5,0.0,-25.5,-22.5,-29.0
한화,1.0,-4.5,-7.5,-4.0,25.5,0.0,3.0,-3.5
해태,-2.0,-7.5,-10.5,-7.0,22.5,-3.0,0.0,-6.5
현대,4.5,-1.0,-4.0,-0.5,29.0,3.5,6.5,0.0
