Team1_x,LG,OB,롯데,삼성,쌍방울,한화,해태,현대
LG,0.0,2.5,6.5,-6.5,3.5,0.5,1.0,-20.5
OB,-2.5,0.0,4.0,-9.0,1.0,-2.0,-1.5,-23.0
롯데,-6.5,-4.0,0.0,-13.0,-3.0,-6.0,-5.5,-27.0
삼성,6.5,9.0,13.0,0.0,10.0,7.0,7.5,-14.0
쌍방울,-3.5,-1.0,3.0,-10.0,0.0,-3.0,-2.5,-24.0
한화,-0.5,2.0,6.0,-7.0,3.0,0.0,0.5,-21.0
해태,-1.0,1.5,5.5,-7.5,2.5,-0.5,0.0,-21.5
현대,20.5,23.0,27.0,14.0,24.0,21.0,21.5,0.0
