Team1_x,LG,SK,두산,롯데,삼성,한화,해태,현대
LG,0.0,21.5,-8.5,-5.0,-9.0,9.0,4.5,-20.5
SK,-21.5,0.0,-30.0,-26.5,-30.5,-12.5,-17.0,-42.0
두산,8.5,30.0,0.0,3.5,-0.5,17.5,13.0,-12.0
롯데,5.0,26.5,-3.5,0.0,-4.0,14.0,9.5,-15.5
삼성,9.0,30.5,0.5,4.0,0.0,18.0,13.5,-11.5
한화,-9.0,12.5,-17.5,-14.0,-18.0,0.0,-4.5,-29.5
해태,-4.5,17.0,-13.0,-9.5,-13.5,4.5,0.0,-25.0
현대,20.5,42.0,12.0,15.5,11.5,29.5,25.0,0.0
