Team1_x,KIA,LG,NC,SK,넥센,두산,롯데,삼성,한화
KIA,0.0,4.5,-9.0,2.0,-7.5,-2.0,-4.5,-14.0,7.5
LG,-4.5,0.0,-13.5,-2.5,-12.0,-6.5,-9.0,-18.5,3.0
NC,9.0,13.5,0.0,11.0,1.5,7.0,4.5,-5.0,16.5
SK,-2.0,2.5,-11.0,0.0,-9.5,-4.0,-6.5,-16.0,5.5
넥센,7.5,12.0,-1.5,9.5,0.0,5.5,3.0,-6.5,15.0
두산,2.0,6.5,-7.0,4.0,-5.5,0.0,-2.5,-12.0,9.5
롯데,4.5,9.0,-4.5,6.5,-3.0,2.5,0.0,-9.5,12.0
삼성,14.0,18.5,5.0,16.0,6.5,12.0,9.5,0.0,21.5
한화,-7.5,-3.0,-16.5,-5.5,-15.0,-9.5,-12.0,-21.5,0.0
