Team1_x,LG,OB,롯데,삼성,쌍방울,한화,해태,현대
LG,0.0,2.0,0.0,-1.5,-4.0,-5.0,-6.5,-8.5
OB,-2.0,0.0,-2.0,-3.5,-6.0,-7.0,-8.5,-10.5
롯데,0.0,2.0,0.0,-1.5,-4.0,-5.0,-6.5,-8.5
삼성,1.5,3.5,1.5,0.0,-2.5,-3.5,-5.0,-7.0
쌍방울,4.0,6.0,4.0,2.5,0.0,-1.0,-2.5,-4.5
한화,5.0,7.0,5.0,3.5,1.0,0.0,-1.5,-3.5
해태,6.5,8.5,6.5,5.0,2.5,1.5,0.0,-2.0
현대,8.5,10.5,8.5,7.0,4.5,3.5,2.0,0.0
