Team1_x,KIA,LG,SK,넥센,두산,롯데,삼성,한화
KIA,0.0,4.0,-5.5,2.0,-5.0,-8.5,-12.0,10.0
LG,-4.0,0.0,-9.5,-2.0,-9.0,-12.5,-16.0,6.0
SK,5.5,9.5,0.0,7.5,0.5,-3.0,-6.5,15.5
넥센,-2.0,2.0,-7.5,0.0,-7.0,-10.5,-14.0,8.0
두산,5.0,9.0,-0.5,7.0,0.0,-3.5,-7.0,15.0
롯데,8.5,12.5,3.0,10.5,3.5,0.0,-3.5,18.5
삼성,12.0,16.0,6.5,14.0,7.0,3.5,0.0,22.0
한화,-10.0,-6.0,-15.5,-8.0,-15.0,-18.5,-22.0,0.0
