Team1_x,LG,OB,롯데,삼성,쌍방울,태평양,한화,해태
LG,0.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0
OB,-1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
롯데,-2.0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0
삼성,-1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
쌍방울,-1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
태평양,-1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
한화,-1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
해태,-1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
