Team1_x,KIA,LG,SK,두산,롯데,삼성,한화,히어로즈
KIA,0.0,12.5,0.5,1.0,6.0,8.0,22.5,11.5
LG,-12.5,0.0,-12.0,-11.5,-6.5,-4.5,10.0,-1.0
SK,-0.5,12.0,0.0,0.5,5.5,7.5,22.0,11.0
두산,-1.0,11.5,-0.5,0.0,5.0,7.0,21.5,10.5
롯데,-6.0,6.5,-5.5,-5.0,0.0,2.0,16.5,5.5
삼성,-8.0,4.5,-7.5,-7.0,-2.0,0.0,14.5,3.5
한화,-22.5,-10.0,-22.0,-21.5,-16.5,-14.5,0.0,-11.0
히어로즈,-11.5,1.0,-11.0,-10.5,-5.5,-3.5,11.0,0.0
