Team1_x,LG,두산,롯데,삼성,쌍방울,한화,해태,현대
LG,0.0,-16.0,-17.0,-12.5,30.0,-12.5,-1.0,-8.0
두산,16.0,0.0,-1.0,3.5,46.0,3.5,15.0,8.0
롯데,17.0,1.0,0.0,4.5,47.0,4.5,16.0,9.0
삼성,12.5,-3.5,-4.5,0.0,42.5,0.0,11.5,4.5
쌍방울,-30.0,-46.0,-47.0,-42.5,0.0,-42.5,-31.0,-38.0
한화,12.5,-3.5,-4.5,0.0,42.5,0.0,11.5,4.5
해태,1.0,-15.0,-16.0,-11.5,31.0,-11.5,0.0,-7.0
현대,8.0,-8.0,-9.0,-4.5,38.0,-4.5,7.0,0.0
