Team1_x,LG,OB,롯데,빙그레,삼성,쌍방울,태평양,해태
LG,0.0,3.0,2.0,1.0,3.0,10.5,9.0,-4.5
OB,-3.0,0.0,-1.0,-2.0,0.0,7.5,6.0,-7.5
롯데,-2.0,1.0,0.0,-1.0,1.0,8.5,7.0,-6.5
빙그레,-1.0,2.0,1.0,0.0,2.0,9.5,8.0,-5.5
삼성,-3.0,0.0,-1.0,-2.0,0.0,7.5,6.0,-7.5
쌍방울,-10.5,-7.5,-8.5,-9.5,-7.5,0.0,-1.5,-15.0
태평양,-9.0,-6.0,-7.0,-8.0,-6.0,1.5,0.0,-13.5
해태,4.5,7.5,6.5,5.5,7.5,15.0,13.5,0.0
