Team1_x,MBC,OB,롯데,빙그레,삼성,태평양,해태
MBC,0.0,-4.5,0.5,-21.5,-8.5,-13.0,-16.0
OB,4.5,0.0,5.0,-17.0,-4.0,-8.5,-11.5
롯데,-0.5,-5.0,0.0,-22.0,-9.0,-13.5,-16.5
빙그레,21.5,17.0,22.0,0.0,13.0,8.5,5.5
삼성,8.5,4.0,9.0,-13.0,0.0,-4.5,-7.5
태평양,13.0,8.5,13.5,-8.5,4.5,0.0,-3.0
해태,16.0,11.5,16.5,-5.5,7.5,3.0,0.0
