Team1_x,LG,OB,롯데,빙그레,삼성,쌍방울,태평양,해태
LG,0.0,-4.5,-15.0,-20.0,-12.0,4.5,-5.5,-18.0
OB,4.5,0.0,-10.5,-15.5,-7.5,9.0,-1.0,-13.5
롯데,15.0,10.5,0.0,-5.0,3.0,19.5,9.5,-3.0
빙그레,20.0,15.5,5.0,0.0,8.0,24.5,14.5,2.0
삼성,12.0,7.5,-3.0,-8.0,0.0,16.5,6.5,-6.0
쌍방울,-4.5,-9.0,-19.5,-24.5,-16.5,0.0,-10.0,-22.5
태평양,5.5,1.0,-9.5,-14.5,-6.5,10.0,0.0,-12.5
해태,18.0,13.5,3.0,-2.0,6.0,22.5,12.5,0.0
