Team1_x,LG,OB,롯데,빙그레,삼성,쌍방울,태평양,해태
LG,0.0,-1.5,-15.5,-23.5,-11.5,12.0,0.0,-18.0
OB,1.5,0.0,-14.0,-22.0,-10.0,13.5,1.5,-16.5
롯데,15.5,14.0,0.0,-8.0,4.0,27.5,15.5,-2.5
빙그레,23.5,22.0,8.0,0.0,12.0,35.5,23.5,5.5
삼성,11.5,10.0,-4.0,-12.0,0.0,23.5,11.5,-6.5
쌍방울,-12.0,-13.5,-27.5,-35.5,-23.5,0.0,-12.0,-30.0
태평양,0.0,-1.5,-15.5,-23.5,-11.5,12.0,0.0,-18.0
해태,18.0,16.5,2.5,-5.5,6.5,30.0,18.0,0.0
