Team1_x,MBC,OB,롯데,빙그레,삼성,태평양,해태
MBC,0.0,1.0,6.5,-8.0,-6.5,-1.0,-9.5
OB,-1.0,0.0,5.5,-9.0,-7.5,-2.0,-10.5
롯데,-6.5,-5.5,0.0,-14.5,-13.0,-7.5,-16.0
빙그레,8.0,9.0,14.5,0.0,1.5,7.0,-1.5
삼성,6.5,7.5,13.0,-1.5,0.0,5.5,-3.0
태평양,1.0,2.0,7.5,-7.0,-5.5,0.0,-8.5
해태,9.5,10.5,16.0,1.5,3.0,8.5,0.0
