Team1_x,LG,OB,롯데,빙그레,삼성,쌍방울,태평양,해태
LG,0.0,-6.5,-6.5,-13.0,-6.0,-2.0,-7.0,-10.5
OB,6.5,0.0,0.0,-6.5,0.5,4.5,-0.5,-4.0
롯데,6.5,0.0,0.0,-6.5,0.5,4.5,-0.5,-4.0
빙그레,13.0,6.5,6.5,0.0,7.0,11.0,6.0,2.5
삼성,6.0,-0.5,-0.5,-7.0,0.0,4.0,-1.0,-4.5
쌍방울,2.0,-4.5,-4.5,-11.0,-4.0,0.0,-5.0,-8.5
태평양,7.0,0.5,0.5,-6.0,1.0,5.0,0.0,-3.5
해태,10.5,4.0,4.0,-2.5,4.5,8.5,3.5,0.0
