Team1_x,LG,두산,롯데,삼성,쌍방울,한화,해태,현대
LG,0.0,-5.5,-11.5,-3.0,24.5,0.0,2.0,-4.5
두산,5.5,0.0,-6.0,2.5,30.0,5.5,7.5,1.0
롯데,11.5,6.0,0.0,8.5,36.0,11.5,13.5,7.0
삼성,3.0,-2.5,-8.5,0.0,27.5,3.0,5.0,-1.5
쌍방울,-24.5,-30.0,-36.0,-27.5,0.0,-24.5,-22.5,-29.0
한화,0.0,-5.5,-11.5,-3.0,24.5,0.0,2.0,-4.5
해태,-2.0,-7.5,-13.5,-5.0,22.5,-2.0,0.0,-6.5
현대,4.5,-1.0,-7.0,1.5,29.0,4.5,6.5,0.0
