Team1_x,KIA,LG,SK,넥센,두산,롯데,삼성,한화
KIA,0.0,7.0,4.0,17.0,13.0,9.5,1.0,13.5
LG,-7.0,0.0,-3.0,10.0,6.0,2.5,-6.0,6.5
SK,-4.0,3.0,0.0,13.0,9.0,5.5,-3.0,9.5
넥센,-17.0,-10.0,-13.0,0.0,-4.0,-7.5,-16.0,-3.5
두산,-13.0,-6.0,-9.0,4.0,0.0,-3.5,-12.0,0.5
롯데,-9.5,-2.5,-5.5,7.5,3.5,0.0,-8.5,4.0
삼성,-1.0,6.0,3.0,16.0,12.0,8.5,0.0,12.5
한화,-13.5,-6.5,-9.5,3.5,-0.5,-4.0,-12.5,0.0
