Team1_x,KIA,LG,SK,두산,롯데,삼성,한화,히어로즈
KIA,0.0,19.5,6.5,8.0,14.0,14.0,31.5,15.5
LG,-19.5,0.0,-13.0,-11.5,-5.5,-5.5,12.0,-4.0
SK,-6.5,13.0,0.0,1.5,7.5,7.5,25.0,9.0
두산,-8.0,11.5,-1.5,0.0,6.0,6.0,23.5,7.5
롯데,-14.0,5.5,-7.5,-6.0,0.0,0.0,17.5,1.5
삼성,-14.0,5.5,-7.5,-6.0,0.0,0.0,17.5,1.5
한화,-31.5,-12.0,-25.0,-23.5,-17.5,-17.5,0.0,-16.0
히어로즈,-15.5,4.0,-9.0,-7.5,-1.5,-1.5,16.0,0.0
