Team1_x,KIA,LG,SK,두산,롯데,삼성,한화,히어로즈
KIA,0.0,3.0,-13.0,-7.0,-5.0,-5.0,-3.0,5.0
LG,-3.0,0.0,-16.0,-10.0,-8.0,-8.0,-6.0,2.0
SK,13.0,16.0,0.0,6.0,8.0,8.0,10.0,18.0
두산,7.0,10.0,-6.0,0.0,2.0,2.0,4.0,12.0
롯데,5.0,8.0,-8.0,-2.0,0.0,0.0,2.0,10.0
삼성,5.0,8.0,-8.0,-2.0,0.0,0.0,2.0,10.0
한화,3.0,6.0,-10.0,-4.0,-2.0,-2.0,0.0,8.0
히어로즈,-5.0,-2.0,-18.0,-12.0,-10.0,-10.0,-8.0,0.0
