Team1_x,LG,SK,두산,롯데,삼성,한화,해태,현대
LG,0.0,16.5,-4.0,3.5,2.5,10.5,7.0,-8.0
SK,-16.5,0.0,-20.5,-13.0,-14.0,-6.0,-9.5,-24.5
두산,4.0,20.5,0.0,7.5,6.5,14.5,11.0,-4.0
롯데,-3.5,13.0,-7.5,0.0,-1.0,7.0,3.5,-11.5
삼성,-2.5,14.0,-6.5,1.0,0.0,8.0,4.5,-10.5
한화,-10.5,6.0,-14.5,-7.0,-8.0,0.0,-3.5,-18.5
해태,-7.0,9.5,-11.0,-3.5,-4.5,3.5,0.0,-15.0
현대,8.0,24.5,4.0,11.5,10.5,18.5,15.0,0.0
