Team1_x,LG,OB,롯데,빙그레,삼성,쌍방울,태평양,해태
LG,0.0,-6.0,-10.0,-15.5,-9.5,2.5,-2.5,-15.0
OB,6.0,0.0,-4.0,-9.5,-3.5,8.5,3.5,-9.0
롯데,10.0,4.0,0.0,-5.5,0.5,12.5,7.5,-5.0
빙그레,15.5,9.5,5.5,0.0,6.0,18.0,13.0,0.5
삼성,9.5,3.5,-0.5,-6.0,0.0,12.0,7.0,-5.5
쌍방울,-2.5,-8.5,-12.5,-18.0,-12.0,0.0,-5.0,-17.5
태평양,2.5,-3.5,-7.5,-13.0,-7.0,5.0,0.0,-12.5
해태,15.0,9.0,5.0,-0.5,5.5,17.5,12.5,0.0
