Team1_x,KIA,LG,SK,두산,롯데,삼성,한화,현대
KIA,0.0,6.5,4.5,-2.5,6.5,-9.0,2.5,-8.5
LG,-6.5,0.0,-2.0,-9.0,0.0,-15.5,-4.0,-15.0
SK,-4.5,2.0,0.0,-7.0,2.0,-13.5,-2.0,-13.0
두산,2.5,9.0,7.0,0.0,9.0,-6.5,5.0,-6.0
롯데,-6.5,0.0,-2.0,-9.0,0.0,-15.5,-4.0,-15.0
삼성,9.0,15.5,13.5,6.5,15.5,0.0,11.5,0.5
한화,-2.5,4.0,2.0,-5.0,4.0,-11.5,0.0,-11.0
현대,8.5,15.0,13.0,6.0,15.0,-0.5,11.0,0.0
