Team1_x,LG,OB,롯데,삼성,쌍방울,태평양,한화,해태
LG,0.0,4.0,7.0,11.0,25.0,22.5,16.5,9.5
OB,-4.0,0.0,3.0,7.0,21.0,18.5,12.5,5.5
롯데,-7.0,-3.0,0.0,4.0,18.0,15.5,9.5,2.5
삼성,-11.0,-7.0,-4.0,0.0,14.0,11.5,5.5,-1.5
쌍방울,-25.0,-21.0,-18.0,-14.0,0.0,-2.5,-8.5,-15.5
태평양,-22.5,-18.5,-15.5,-11.5,2.5,0.0,-6.0,-13.0
한화,-16.5,-12.5,-9.5,-5.5,8.5,6.0,0.0,-7.0
해태,-9.5,-5.5,-2.5,1.5,15.5,13.0,7.0,0.0
