Team1_x,KIA,LG,SK,두산,롯데,삼성,한화,히어로즈
KIA,0.0,-1.0,-1.0,-2.0,-2.0,-2.0,0.0,-1.0
LG,1.0,0.0,0.0,-1.0,-1.0,-1.0,1.0,0.0
SK,1.0,0.0,0.0,-1.0,-1.0,-1.0,1.0,0.0
두산,2.0,1.0,1.0,0.0,0.0,0.0,2.0,1.0
롯데,2.0,1.0,1.0,0.0,0.0,0.0,2.0,1.0
삼성,2.0,1.0,1.0,0.0,0.0,0.0,2.0,1.0
한화,0.0,-1.0,-1.0,-2.0,-2.0,-2.0,0.0,-1.0
히어로즈,1.0,0.0,0.0,-1.0,-1.0,-1.0,1.0,0.0
