Team1_x,KIA,LG,SK,넥센,두산,롯데,삼성,한화
KIA,0.0,3.5,-10.0,8.5,-3.5,2.5,0.5,9.0
LG,-3.5,0.0,-13.5,5.0,-7.0,-1.0,-3.0,5.5
SK,10.0,13.5,0.0,18.5,6.5,12.5,10.5,19.0
넥센,-8.5,-5.0,-18.5,0.0,-12.0,-6.0,-8.0,0.5
두산,3.5,7.0,-6.5,12.0,0.0,6.0,4.0,12.5
롯데,-2.5,1.0,-12.5,6.0,-6.0,0.0,-2.0,6.5
삼성,-0.5,3.0,-10.5,8.0,-4.0,2.0,0.0,8.5
한화,-9.0,-5.5,-19.0,-0.5,-12.5,-6.5,-8.5,0.0
