Team1_x,LG,두산,롯데,삼성,쌍방울,한화,해태,현대
LG,0.0,-15.5,-16.5,-13.0,29.0,-12.0,-2.5,-8.5
두산,15.5,0.0,-1.0,2.5,44.5,3.5,13.0,7.0
롯데,16.5,1.0,0.0,3.5,45.5,4.5,14.0,8.0
삼성,13.0,-2.5,-3.5,0.0,42.0,1.0,10.5,4.5
쌍방울,-29.0,-44.5,-45.5,-42.0,0.0,-41.0,-31.5,-37.5
한화,12.0,-3.5,-4.5,-1.0,41.0,0.0,9.5,3.5
해태,2.5,-13.0,-14.0,-10.5,31.5,-9.5,0.0,-6.0
현대,8.5,-7.0,-8.0,-4.5,37.5,-3.5,6.0,0.0
