Team1_x,LG,두산,롯데,삼성,쌍방울,한화,해태,현대
LG,0.0,-2.5,-5.0,1.0,18.0,5.0,3.5,0.5
두산,2.5,0.0,-2.5,3.5,20.5,7.5,6.0,3.0
롯데,5.0,2.5,0.0,6.0,23.0,10.0,8.5,5.5
삼성,-1.0,-3.5,-6.0,0.0,17.0,4.0,2.5,-0.5
쌍방울,-18.0,-20.5,-23.0,-17.0,0.0,-13.0,-14.5,-17.5
한화,-5.0,-7.5,-10.0,-4.0,13.0,0.0,-1.5,-4.5
해태,-3.5,-6.0,-8.5,-2.5,14.5,1.5,0.0,-3.0
현대,-0.5,-3.0,-5.5,0.5,17.5,4.5,3.0,0.0
