Team1_x,KIA,LG,NC,SK,넥센,두산,롯데,삼성,한화
KIA,0.0,1.5,-11.0,0.0,-8.5,-5.0,-5.5,-16.0,4.5
LG,-1.5,0.0,-12.5,-1.5,-10.0,-6.5,-7.0,-17.5,3.0
NC,11.0,12.5,0.0,11.0,2.5,6.0,5.5,-5.0,15.5
SK,0.0,1.5,-11.0,0.0,-8.5,-5.0,-5.5,-16.0,4.5
넥센,8.5,10.0,-2.5,8.5,0.0,3.5,3.0,-7.5,13.0
두산,5.0,6.5,-6.0,5.0,-3.5,0.0,-0.5,-11.0,9.5
롯데,5.5,7.0,-5.5,5.5,-3.0,0.5,0.0,-10.5,10.0
삼성,16.0,17.5,5.0,16.0,7.5,11.0,10.5,0.0,20.5
한화,-4.5,-3.0,-15.5,-4.5,-13.0,-9.5,-10.0,-20.5,0.0
