Team1_x,LG,SK,두산,롯데,삼성,한화,해태,현대
LG,0.0,7.0,-4.0,2.0,-3.0,2.0,3.0,-7.0
SK,-7.0,0.0,-11.0,-5.0,-10.0,-5.0,-4.0,-14.0
두산,4.0,11.0,0.0,6.0,1.0,6.0,7.0,-3.0
롯데,-2.0,5.0,-6.0,0.0,-5.0,0.0,1.0,-9.0
삼성,3.0,10.0,-1.0,5.0,0.0,5.0,6.0,-4.0
한화,-2.0,5.0,-6.0,0.0,-5.0,0.0,1.0,-9.0
해태,-3.0,4.0,-7.0,-1.0,-6.0,-1.0,0.0,-10.0
현대,7.0,14.0,3.0,9.0,4.0,9.0,10.0,0.0
