Team1_x,LG,OB,롯데,빙그레,삼성,쌍방울,태평양,해태
LG,0.0,7.5,4.5,9.0,2.5,11.5,11.5,-7.0
OB,-7.5,0.0,-3.0,1.5,-5.0,4.0,4.0,-14.5
롯데,-4.5,3.0,0.0,4.5,-2.0,7.0,7.0,-11.5
빙그레,-9.0,-1.5,-4.5,0.0,-6.5,2.5,2.5,-16.0
삼성,-2.5,5.0,2.0,6.5,0.0,9.0,9.0,-9.5
쌍방울,-11.5,-4.0,-7.0,-2.5,-9.0,0.0,0.0,-18.5
태평양,-11.5,-4.0,-7.0,-2.5,-9.0,0.0,0.0,-18.5
해태,7.0,14.5,11.5,16.0,9.5,18.5,18.5,0.0
